member_id,legacy_member_id,migration_batch_id,migration_date,migration_status,migration_flag,migration_source_system
MBR_23115,LEG_023115,BATCH_5,2025-06-24,Failed,Y,legacy_A
MBR_23116,LEG_023116,BATCH_4,2023-03-22,Failed,N,legacy_A
MBR_23117,LEG_023117,BATCH_1,2025-06-08,Completed,N,legacy_B
MBR_23118,LEG_023118,BATCH_1,2025-07-18,Completed,N,legacy_A
MBR_23119,LEG_023119,BATCH_3,2025-06-06,Reprocessed,N,legacy_A
MBR_23120,LEG_023120,BATCH_2,2023-07-17,Reprocessed,N,legacy_A
MBR_23121,LEG_023121,BATCH_2,2023-08-27,Failed,N,legacy_B
MBR_23122,LEG_023122,BATCH_1,2025-10-10,Reprocessed,N,legacy_A
MBR_23123,LEG_023123,BATCH_5,2024-02-12,Failed,N,legacy_A
MBR_23124,LEG_023124,BATCH_5,2024-06-28,Completed,N,legacy_B
MBR_23125,LEG_023125,BATCH_2,2025-02-02,Failed,N,legacy_A
MBR_23126,LEG_023126,BATCH_2,2024-04-29,Reprocessed,N,legacy_A
MBR_23127,LEG_023127,BATCH_2,2024-12-08,Completed,N,legacy_A
MBR_23128,LEG_023128,BATCH_2,2025-07-07,Completed,N,legacy_B
MBR_23129,LEG_023129,BATCH_3,2023-07-05,Completed,N,legacy_A
MBR_23130,LEG_023130,BATCH_5,2024-06-24,Completed,Y,legacy_A
MBR_23131,LEG_023131,BATCH_4,2024-09-13,Failed,Y,legacy_B
MBR_23132,LEG_023132,BATCH_1,2025-03-24,Failed,Y,legacy_A
MBR_23133,LEG_023133,BATCH_2,2023-08-27,Reprocessed,N,legacy_A
MBR_23134,LEG_023134,BATCH_1,2023-06-29,Failed,N,legacy_A
MBR_23135,LEG_023135,BATCH_2,2025-09-26,Failed,Y,legacy_A
MBR_23136,LEG_023136,BATCH_2,2023-12-18,Completed,Y,legacy_A
MBR_23137,LEG_023137,BATCH_4,2023-02-12,Failed,N,legacy_B
MBR_23138,LEG_023138,BATCH_2,2025-01-29,Failed,Y,legacy_B
MBR_23139,LEG_023139,BATCH_5,2023-04-06,Reprocessed,N,legacy_A
MBR_23140,LEG_023140,BATCH_2,2024-05-23,Reprocessed,N,legacy_A
MBR_23141,LEG_023141,BATCH_5,2024-09-13,Completed,N,legacy_A
MBR_23142,LEG_023142,BATCH_5,2024-08-14,Reprocessed,N,legacy_A
MBR_23143,LEG_023143,BATCH_5,2025-09-07,Failed,N,legacy_B
MBR_23144,LEG_023144,BATCH_4,2024-05-28,Reprocessed,Y,legacy_A
MBR_23145,LEG_023145,BATCH_3,2025-05-24,Completed,N,legacy_A
MBR_23146,LEG_023146,BATCH_1,2024-07-27,Failed,Y,legacy_A
MBR_23147,LEG_023147,BATCH_4,2024-12-18,Completed,N,legacy_A
MBR_23148,LEG_023148,BATCH_2,2024-04-26,Reprocessed,Y,legacy_A
MBR_23149,LEG_023149,BATCH_2,2023-10-02,Failed,N,legacy_A
MBR_23150,LEG_023150,BATCH_4,2023-07-16,Failed,Y,legacy_A
MBR_23151,LEG_023151,BATCH_3,2024-02-10,Completed,Y,legacy_A
MBR_23152,LEG_023152,BATCH_5,2025-03-07,Failed,Y,legacy_A
MBR_23153,LEG_023153,BATCH_5,2024-03-16,Reprocessed,Y,legacy_B
MBR_23154,LEG_023154,BATCH_3,2024-05-14,Reprocessed,Y,legacy_B
MBR_23155,LEG_023155,BATCH_3,2024-03-02,Reprocessed,Y,legacy_A
MBR_23156,LEG_023156,BATCH_3,2023-12-27,Reprocessed,Y,legacy_B
MBR_23157,LEG_023157,BATCH_1,2025-01-31,Completed,Y,legacy_B
MBR_23158,LEG_023158,BATCH_2,2023-02-13,Failed,Y,legacy_A
MBR_23159,LEG_023159,BATCH_3,2023-04-19,Reprocessed,N,legacy_A
MBR_23160,LEG_023160,BATCH_4,2023-12-10,Completed,Y,legacy_A
MBR_23161,LEG_023161,BATCH_1,2024-05-11,Completed,Y,legacy_A
MBR_23162,LEG_023162,BATCH_1,2023-05-25,Failed,N,legacy_A
MBR_23163,LEG_023163,BATCH_2,2023-01-26,Failed,Y,legacy_A
MBR_23164,LEG_023164,BATCH_1,2024-06-09,Reprocessed,N,legacy_A
MBR_23165,LEG_023165,BATCH_4,2025-11-20,Reprocessed,N,legacy_A
MBR_23166,LEG_023166,BATCH_4,2024-08-08,Completed,Y,legacy_B
MBR_23167,LEG_023167,BATCH_4,2024-05-06,Failed,N,legacy_A
MBR_23168,LEG_023168,BATCH_5,2024-06-09,Reprocessed,Y,legacy_B
MBR_23169,LEG_023169,BATCH_2,2024-07-29,Failed,N,legacy_A
MBR_23170,LEG_023170,BATCH_5,2024-07-19,Reprocessed,Y,legacy_A
MBR_23171,LEG_023171,BATCH_5,2023-09-21,Reprocessed,N,legacy_A
MBR_23172,LEG_023172,BATCH_1,2023-03-28,Reprocessed,N,legacy_B
MBR_23173,LEG_023173,BATCH_3,2023-10-18,Completed,N,legacy_A
MBR_23174,LEG_023174,BATCH_4,2025-09-26,Failed,N,legacy_A
MBR_23175,LEG_023175,BATCH_5,2024-06-28,Reprocessed,Y,legacy_B
MBR_23176,LEG_023176,BATCH_3,2024-08-16,Failed,N,legacy_A
MBR_23177,LEG_023177,BATCH_3,2024-12-04,Reprocessed,N,legacy_A
MBR_23178,LEG_023178,BATCH_4,2025-12-16,Completed,Y,legacy_A
MBR_23179,LEG_023179,BATCH_4,2025-11-28,Failed,Y,legacy_A
MBR_23180,LEG_023180,BATCH_5,2024-04-29,Completed,Y,legacy_A
MBR_23181,LEG_023181,BATCH_2,2023-01-29,Completed,Y,legacy_A
MBR_23182,LEG_023182,BATCH_1,2023-10-13,Failed,N,legacy_B
MBR_23183,LEG_023183,BATCH_3,2023-04-11,Completed,N,legacy_A
MBR_23184,LEG_023184,BATCH_5,2025-01-10,Reprocessed,Y,legacy_A
MBR_23185,LEG_023185,BATCH_2,2023-01-18,Reprocessed,N,legacy_A
MBR_23186,LEG_023186,BATCH_5,2025-05-12,Failed,N,legacy_B
MBR_23187,LEG_023187,BATCH_5,2023-01-23,Failed,Y,legacy_B
MBR_23188,LEG_023188,BATCH_2,2023-12-14,Completed,N,legacy_A
MBR_23189,LEG_023189,BATCH_5,2025-11-09,Reprocessed,N,legacy_A
MBR_23190,LEG_023190,BATCH_3,2024-06-11,Completed,Y,legacy_A
MBR_23191,LEG_023191,BATCH_1,2023-12-03,Failed,Y,legacy_A
MBR_23192,LEG_023192,BATCH_2,2024-04-20,Reprocessed,N,legacy_A
MBR_23193,LEG_023193,BATCH_1,2024-02-13,Reprocessed,Y,legacy_A
MBR_23194,LEG_023194,BATCH_2,2025-12-17,Failed,N,legacy_A
MBR_23195,LEG_023195,BATCH_5,2023-08-14,Reprocessed,N,legacy_B
MBR_23196,LEG_023196,BATCH_5,2023-06-07,Completed,N,legacy_A
MBR_23197,LEG_023197,BATCH_4,2023-04-14,Reprocessed,N,legacy_A
MBR_23198,LEG_023198,BATCH_2,2023-10-16,Failed,Y,legacy_A
MBR_23199,LEG_023199,BATCH_1,2025-11-28,Reprocessed,Y,legacy_A
MBR_23200,LEG_023200,BATCH_3,2024-11-05,Completed,N,legacy_B
MBR_23201,LEG_023201,BATCH_4,2024-08-01,Reprocessed,Y,legacy_A
MBR_23202,LEG_023202,BATCH_4,2024-05-14,Reprocessed,Y,legacy_A
MBR_23203,LEG_023203,BATCH_5,2023-07-22,Failed,N,legacy_A
MBR_23204,LEG_023204,BATCH_1,2023-08-03,Completed,Y,legacy_A
MBR_23205,LEG_023205,BATCH_2,2023-09-29,Completed,N,legacy_A
MBR_23206,LEG_023206,BATCH_5,2023-11-09,Failed,N,legacy_A
MBR_23207,LEG_023207,BATCH_4,2025-10-08,Reprocessed,Y,legacy_B
MBR_23208,LEG_023208,BATCH_4,2024-12-20,Failed,Y,legacy_A
MBR_23209,LEG_023209,BATCH_5,2023-12-06,Reprocessed,Y,legacy_B
MBR_23210,LEG_023210,BATCH_4,2025-04-13,Failed,N,legacy_A
MBR_23211,LEG_023211,BATCH_3,2023-06-15,Reprocessed,N,legacy_A
MBR_23212,LEG_023212,BATCH_5,2024-08-18,Reprocessed,N,legacy_A
MBR_23213,LEG_023213,BATCH_3,2023-07-24,Failed,Y,legacy_A
MBR_23214,LEG_023214,BATCH_3,2025-08-08,Reprocessed,N,legacy_A
MBR_23215,LEG_023215,BATCH_3,2023-01-25,Completed,N,legacy_A
MBR_23216,LEG_023216,BATCH_2,2023-03-07,Failed,Y,legacy_B
MBR_23217,LEG_023217,BATCH_1,2025-01-17,Reprocessed,Y,legacy_A
MBR_23218,LEG_023218,BATCH_4,2025-07-01,Completed,Y,legacy_A
MBR_23219,LEG_023219,BATCH_3,2023-08-23,Failed,N,legacy_B
MBR_23220,LEG_023220,BATCH_3,2025-05-01,Failed,N,legacy_A
MBR_23221,LEG_023221,BATCH_2,2023-03-25,Reprocessed,Y,legacy_A
MBR_23222,LEG_023222,BATCH_4,2023-06-07,Failed,N,legacy_A
MBR_23223,LEG_023223,BATCH_4,2023-12-04,Completed,N,legacy_A
MBR_23224,LEG_023224,BATCH_2,2025-06-16,Failed,N,legacy_A
MBR_23225,LEG_023225,BATCH_1,2024-06-25,Failed,N,legacy_A
MBR_23226,LEG_023226,BATCH_5,2024-10-20,Failed,Y,legacy_A
MBR_23227,LEG_023227,BATCH_5,2025-12-07,Failed,N,legacy_A
MBR_23228,LEG_023228,BATCH_1,2023-10-13,Reprocessed,N,legacy_A
MBR_23229,LEG_023229,BATCH_5,2024-01-07,Failed,Y,legacy_A
MBR_23230,LEG_023230,BATCH_5,2024-07-15,Reprocessed,N,legacy_B
MBR_23231,LEG_023231,BATCH_1,2023-02-14,Completed,N,legacy_A
MBR_23232,LEG_023232,BATCH_2,2023-12-08,Completed,Y,legacy_A
MBR_23233,LEG_023233,BATCH_4,2023-02-13,Failed,N,legacy_A
MBR_23234,LEG_023234,BATCH_4,2025-08-10,Failed,N,legacy_A
MBR_23235,LEG_023235,BATCH_1,2024-05-28,Reprocessed,N,legacy_A
MBR_23236,LEG_023236,BATCH_4,2025-05-22,Reprocessed,Y,legacy_A
MBR_23237,LEG_023237,BATCH_3,2024-04-29,Reprocessed,N,legacy_A
MBR_23238,LEG_023238,BATCH_4,2023-04-20,Completed,Y,legacy_B
MBR_23239,LEG_023239,BATCH_5,2025-09-06,Completed,Y,legacy_B
MBR_23240,LEG_023240,BATCH_1,2025-05-12,Failed,Y,legacy_A
MBR_23241,LEG_023241,BATCH_2,2023-05-15,Reprocessed,N,legacy_A
MBR_23242,LEG_023242,BATCH_1,2025-10-06,Reprocessed,Y,legacy_A
MBR_23243,LEG_023243,BATCH_3,2025-02-06,Failed,N,legacy_B
MBR_23244,LEG_023244,BATCH_2,2025-04-25,Reprocessed,N,legacy_A
MBR_23245,LEG_023245,BATCH_1,2024-11-14,Completed,N,legacy_B
MBR_23246,LEG_023246,BATCH_3,2024-05-06,Failed,N,legacy_A
MBR_23247,LEG_023247,BATCH_4,2025-07-18,Reprocessed,N,legacy_A
MBR_23248,LEG_023248,BATCH_3,2024-04-12,Failed,Y,legacy_B
MBR_23249,LEG_023249,BATCH_3,2024-09-03,Reprocessed,N,legacy_A
MBR_23250,LEG_023250,BATCH_1,2025-04-11,Failed,Y,legacy_A
MBR_23251,LEG_023251,BATCH_2,2025-04-25,Completed,N,legacy_A
MBR_23252,LEG_023252,BATCH_1,2025-12-10,Failed,N,legacy_B
MBR_23253,LEG_023253,BATCH_3,2023-09-08,Completed,N,legacy_A
MBR_23254,LEG_023254,BATCH_3,2024-09-16,Reprocessed,N,legacy_B
MBR_23255,LEG_023255,BATCH_1,2023-05-19,Completed,N,legacy_A
MBR_23256,LEG_023256,BATCH_3,2023-12-19,Reprocessed,Y,legacy_A
MBR_23257,LEG_023257,BATCH_5,2023-05-08,Failed,N,legacy_B
MBR_23258,LEG_023258,BATCH_2,2024-10-20,Completed,N,legacy_B
MBR_23259,LEG_023259,BATCH_1,2023-02-02,Failed,N,legacy_A
MBR_23260,LEG_023260,BATCH_1,2024-01-31,Reprocessed,N,legacy_A
MBR_23261,LEG_023261,BATCH_3,2025-05-10,Reprocessed,Y,legacy_A
MBR_23262,LEG_023262,BATCH_3,2024-03-08,Completed,Y,legacy_B
MBR_23263,LEG_023263,BATCH_5,2023-01-25,Completed,N,legacy_A
MBR_23264,LEG_023264,BATCH_1,2023-08-22,Failed,N,legacy_A
MBR_23265,LEG_023265,BATCH_5,2023-04-12,Reprocessed,Y,legacy_A
MBR_23266,LEG_023266,BATCH_1,2023-05-29,Completed,Y,legacy_B
MBR_23267,LEG_023267,BATCH_2,2023-04-28,Failed,Y,legacy_A
MBR_23268,LEG_023268,BATCH_2,2023-11-25,Completed,N,legacy_B
MBR_23269,LEG_023269,BATCH_3,2023-07-15,Reprocessed,Y,legacy_A
MBR_23270,LEG_023270,BATCH_1,2024-03-21,Completed,N,legacy_A
MBR_23271,LEG_023271,BATCH_3,2023-07-19,Reprocessed,Y,legacy_B
MBR_23272,LEG_023272,BATCH_3,2023-11-17,Completed,Y,legacy_A
MBR_23273,LEG_023273,BATCH_5,2025-05-24,Reprocessed,N,legacy_B
MBR_23274,LEG_023274,BATCH_4,2023-01-18,Completed,Y,legacy_B
MBR_23275,LEG_023275,BATCH_1,2024-10-22,Failed,Y,legacy_A
MBR_23276,LEG_023276,BATCH_2,2024-02-12,Failed,N,legacy_A
MBR_23277,LEG_023277,BATCH_3,2024-08-19,Failed,N,legacy_A
MBR_23278,LEG_023278,BATCH_1,2025-08-04,Reprocessed,Y,legacy_A
MBR_23279,LEG_023279,BATCH_2,2025-06-27,Failed,N,legacy_A
MBR_23280,LEG_023280,BATCH_1,2024-02-01,Reprocessed,Y,legacy_B
MBR_23281,LEG_023281,BATCH_2,2024-12-24,Completed,N,legacy_B
MBR_23282,LEG_023282,BATCH_4,2025-08-03,Completed,N,legacy_B
MBR_23283,LEG_023283,BATCH_5,2023-06-17,Reprocessed,Y,legacy_B
MBR_23284,LEG_023284,BATCH_1,2023-09-09,Failed,N,legacy_A
MBR_23285,LEG_023285,BATCH_2,2025-12-28,Reprocessed,N,legacy_A
MBR_23286,LEG_023286,BATCH_3,2024-10-21,Completed,N,legacy_A
MBR_23287,LEG_023287,BATCH_4,2024-01-01,Failed,Y,legacy_A
MBR_23288,LEG_023288,BATCH_4,2023-07-28,Completed,Y,legacy_B
MBR_23289,LEG_023289,BATCH_3,2025-06-30,Completed,Y,legacy_B
MBR_23290,LEG_023290,BATCH_4,2025-02-25,Reprocessed,N,legacy_B
MBR_23291,LEG_023291,BATCH_3,2023-12-10,Reprocessed,N,legacy_B
MBR_23292,LEG_023292,BATCH_1,2024-05-02,Completed,N,legacy_A
MBR_23293,LEG_023293,BATCH_3,2023-09-09,Completed,Y,legacy_A
MBR_23294,LEG_023294,BATCH_4,2023-08-08,Reprocessed,N,legacy_A
MBR_23295,LEG_023295,BATCH_4,2023-08-14,Failed,N,legacy_A
MBR_23296,LEG_023296,BATCH_2,2024-10-21,Failed,N,legacy_A
MBR_23297,LEG_023297,BATCH_4,2025-12-23,Completed,Y,legacy_A
MBR_23298,LEG_023298,BATCH_2,2024-12-12,Failed,N,legacy_B
MBR_23299,LEG_023299,BATCH_4,2023-01-22,Reprocessed,Y,legacy_A
MBR_23300,LEG_023300,BATCH_4,2023-12-09,Failed,N,legacy_A
MBR_23301,LEG_023301,BATCH_1,2023-04-12,Failed,Y,legacy_A
MBR_23302,LEG_023302,BATCH_4,2023-12-13,Reprocessed,N,legacy_A
MBR_23303,LEG_023303,BATCH_1,2024-12-05,Completed,N,legacy_B
MBR_23304,LEG_023304,BATCH_4,2024-06-04,Failed,N,legacy_A
MBR_23305,LEG_023305,BATCH_4,2023-10-09,Failed,Y,legacy_B
MBR_23306,LEG_023306,BATCH_1,2024-05-29,Completed,Y,legacy_A
MBR_23307,LEG_023307,BATCH_2,2023-06-09,Reprocessed,N,legacy_B
MBR_23308,LEG_023308,BATCH_3,2023-06-18,Reprocessed,N,legacy_A
MBR_23309,LEG_023309,BATCH_3,2024-11-01,Completed,Y,legacy_B
MBR_23310,LEG_023310,BATCH_5,2023-09-20,Reprocessed,N,legacy_B
MBR_23311,LEG_023311,BATCH_5,2024-11-18,Reprocessed,Y,legacy_A
MBR_23312,LEG_023312,BATCH_4,2023-02-11,Failed,Y,legacy_A
MBR_23313,LEG_023313,BATCH_5,2023-04-13,Failed,N,legacy_B
MBR_23314,LEG_023314,BATCH_3,2025-05-27,Completed,N,legacy_A
MBR_23315,LEG_023315,BATCH_4,2024-05-31,Reprocessed,Y,legacy_A
MBR_23316,LEG_023316,BATCH_5,2024-05-19,Failed,N,legacy_A
MBR_23317,LEG_023317,BATCH_3,2025-09-30,Reprocessed,N,legacy_A
MBR_23318,LEG_023318,BATCH_5,2023-09-03,Completed,N,legacy_A
MBR_23319,LEG_023319,BATCH_5,2024-02-01,Completed,N,legacy_B
MBR_23320,LEG_023320,BATCH_1,2023-02-11,Reprocessed,Y,legacy_B
MBR_23321,LEG_023321,BATCH_4,2023-11-14,Reprocessed,N,legacy_B
MBR_23322,LEG_023322,BATCH_5,2025-06-09,Failed,Y,legacy_A
MBR_23323,LEG_023323,BATCH_5,2025-07-21,Reprocessed,Y,legacy_A
MBR_23324,LEG_023324,BATCH_4,2025-01-08,Completed,N,legacy_B
MBR_23325,LEG_023325,BATCH_5,2024-11-29,Completed,Y,legacy_A
MBR_23326,LEG_023326,BATCH_4,2024-09-20,Reprocessed,Y,legacy_A
MBR_23327,LEG_023327,BATCH_4,2025-02-01,Reprocessed,Y,legacy_A
MBR_23328,LEG_023328,BATCH_5,2023-10-25,Failed,N,legacy_A
MBR_23329,LEG_023329,BATCH_2,2024-03-31,Completed,Y,legacy_A
MBR_23330,LEG_023330,BATCH_2,2025-01-19,Failed,Y,legacy_A
MBR_23331,LEG_023331,BATCH_5,2025-08-27,Completed,N,legacy_A
MBR_23332,LEG_023332,BATCH_2,2023-08-10,Failed,N,legacy_A
MBR_23333,LEG_023333,BATCH_3,2025-03-02,Failed,N,legacy_A
MBR_23334,LEG_023334,BATCH_5,2024-10-05,Failed,N,legacy_B
MBR_23335,LEG_023335,BATCH_2,2023-11-22,Completed,N,legacy_A
MBR_23336,LEG_023336,BATCH_1,2024-10-13,Failed,Y,legacy_B
MBR_23337,LEG_023337,BATCH_1,2025-12-20,Completed,Y,legacy_A
MBR_23338,LEG_023338,BATCH_4,2023-02-20,Completed,Y,legacy_A
MBR_23339,LEG_023339,BATCH_1,2024-12-30,Reprocessed,Y,legacy_A
MBR_23340,LEG_023340,BATCH_4,2025-06-25,Reprocessed,N,legacy_B
MBR_23341,LEG_023341,BATCH_2,2024-08-23,Failed,N,legacy_A
MBR_23342,LEG_023342,BATCH_1,2023-05-19,Reprocessed,Y,legacy_A
MBR_23343,LEG_023343,BATCH_2,2023-10-20,Reprocessed,N,legacy_A
MBR_23344,LEG_023344,BATCH_2,2025-08-26,Failed,N,legacy_A
MBR_23345,LEG_023345,BATCH_2,2024-06-03,Completed,N,legacy_B
MBR_23346,LEG_023346,BATCH_5,2023-07-31,Completed,N,legacy_A
MBR_23347,LEG_023347,BATCH_3,2024-01-27,Reprocessed,Y,legacy_A
MBR_23348,LEG_023348,BATCH_5,2024-04-26,Reprocessed,N,legacy_A
MBR_23349,LEG_023349,BATCH_3,2023-09-03,Reprocessed,Y,legacy_B
MBR_23350,LEG_023350,BATCH_2,2023-10-28,Reprocessed,Y,legacy_B
MBR_23351,LEG_023351,BATCH_4,2023-08-18,Reprocessed,N,legacy_B
MBR_23352,LEG_023352,BATCH_3,2024-07-17,Reprocessed,Y,legacy_A
MBR_23353,LEG_023353,BATCH_5,2023-06-06,Reprocessed,N,legacy_B
MBR_23354,LEG_023354,BATCH_4,2023-02-19,Failed,N,legacy_B
MBR_23355,LEG_023355,BATCH_4,2023-09-01,Completed,Y,legacy_A
MBR_23356,LEG_023356,BATCH_1,2024-05-01,Reprocessed,N,legacy_B
MBR_23357,LEG_023357,BATCH_4,2024-05-18,Completed,N,legacy_A
MBR_23358,LEG_023358,BATCH_1,2025-02-20,Completed,N,legacy_A
MBR_23359,LEG_023359,BATCH_2,2025-12-28,Completed,Y,legacy_B
MBR_23360,LEG_023360,BATCH_3,2023-04-05,Reprocessed,N,legacy_A
MBR_23361,LEG_023361,BATCH_4,2023-05-31,Failed,Y,legacy_A
MBR_23362,LEG_023362,BATCH_4,2023-07-18,Reprocessed,Y,legacy_A
MBR_23363,LEG_023363,BATCH_5,2024-08-12,Completed,N,legacy_A
MBR_23364,LEG_023364,BATCH_5,2024-10-18,Completed,Y,legacy_A
MBR_23365,LEG_023365,BATCH_4,2024-02-25,Completed,Y,legacy_A
MBR_23366,LEG_023366,BATCH_3,2024-08-27,Reprocessed,Y,legacy_A
MBR_23367,LEG_023367,BATCH_2,2025-05-23,Failed,N,legacy_A
MBR_23368,LEG_023368,BATCH_1,2025-06-07,Failed,Y,legacy_B
MBR_23369,LEG_023369,BATCH_4,2024-10-14,Failed,Y,legacy_A
MBR_23370,LEG_023370,BATCH_3,2023-07-13,Reprocessed,Y,legacy_B
MBR_23371,LEG_023371,BATCH_4,2025-04-18,Failed,N,legacy_B
MBR_23372,LEG_023372,BATCH_1,2025-03-30,Completed,Y,legacy_A
MBR_23373,LEG_023373,BATCH_4,2024-06-16,Failed,N,legacy_B
MBR_23374,LEG_023374,BATCH_2,2025-05-04,Reprocessed,Y,legacy_A
MBR_23375,LEG_023375,BATCH_4,2024-01-29,Reprocessed,N,legacy_A
MBR_23376,LEG_023376,BATCH_2,2025-02-13,Reprocessed,N,legacy_A
MBR_23377,LEG_023377,BATCH_1,2024-04-13,Reprocessed,Y,legacy_B
MBR_23378,LEG_023378,BATCH_4,2024-04-21,Reprocessed,N,legacy_B
MBR_23379,LEG_023379,BATCH_1,2023-04-08,Failed,N,legacy_A
MBR_23380,LEG_023380,BATCH_1,2023-12-04,Completed,Y,legacy_A
MBR_23381,LEG_023381,BATCH_2,2024-10-20,Failed,N,legacy_A
MBR_23382,LEG_023382,BATCH_4,2023-09-05,Completed,N,legacy_B
MBR_23383,LEG_023383,BATCH_2,2024-05-04,Reprocessed,Y,legacy_A
MBR_23384,LEG_023384,BATCH_4,2024-08-07,Reprocessed,N,legacy_A
MBR_23385,LEG_023385,BATCH_3,2025-08-09,Failed,Y,legacy_A
MBR_23386,LEG_023386,BATCH_5,2023-06-18,Failed,Y,legacy_A
MBR_23387,LEG_023387,BATCH_2,2023-06-09,Reprocessed,Y,legacy_A
MBR_23388,LEG_023388,BATCH_5,2025-02-04,Completed,Y,legacy_A
MBR_23389,LEG_023389,BATCH_4,2024-12-24,Failed,N,legacy_A
MBR_23390,LEG_023390,BATCH_5,2025-06-19,Completed,Y,legacy_A
MBR_23391,LEG_023391,BATCH_3,2024-10-30,Failed,Y,legacy_B
MBR_23392,LEG_023392,BATCH_5,2023-05-29,Completed,Y,legacy_A
MBR_23393,LEG_023393,BATCH_2,2025-12-30,Reprocessed,Y,legacy_A
MBR_23394,LEG_023394,BATCH_2,2025-10-15,Completed,N,legacy_B
MBR_23395,LEG_023395,BATCH_2,2023-03-24,Reprocessed,N,legacy_A
MBR_23396,LEG_023396,BATCH_1,2024-03-14,Reprocessed,N,legacy_A
MBR_23397,LEG_023397,BATCH_3,2024-01-27,Completed,N,legacy_A
MBR_23398,LEG_023398,BATCH_2,2025-09-25,Reprocessed,N,legacy_A
MBR_23399,LEG_023399,BATCH_1,2024-10-11,Completed,Y,legacy_A
MBR_23400,LEG_023400,BATCH_2,2025-07-18,Completed,N,legacy_A
MBR_23401,LEG_023401,BATCH_4,2024-04-03,Reprocessed,N,legacy_A
MBR_23402,LEG_023402,BATCH_3,2025-07-31,Failed,Y,legacy_B
MBR_23403,LEG_023403,BATCH_4,2023-08-05,Reprocessed,Y,legacy_A
MBR_23404,LEG_023404,BATCH_4,2024-11-08,Completed,N,legacy_B
MBR_23405,LEG_023405,BATCH_4,2025-11-14,Reprocessed,Y,legacy_B
MBR_23406,LEG_023406,BATCH_2,2023-08-15,Failed,N,legacy_A
MBR_23407,LEG_023407,BATCH_1,2025-10-22,Failed,Y,legacy_A
MBR_23408,LEG_023408,BATCH_4,2023-06-20,Failed,Y,legacy_A
MBR_23409,LEG_023409,BATCH_1,2024-12-28,Reprocessed,N,legacy_A
MBR_23410,LEG_023410,BATCH_2,2023-04-04,Failed,Y,legacy_A
MBR_23411,LEG_023411,BATCH_3,2025-05-08,Completed,Y,legacy_B
MBR_23412,LEG_023412,BATCH_4,2024-09-14,Completed,N,legacy_A
MBR_23413,LEG_023413,BATCH_1,2025-07-21,Completed,N,legacy_B
MBR_23414,LEG_023414,BATCH_2,2023-08-28,Completed,Y,legacy_B
MBR_23415,LEG_023415,BATCH_5,2025-07-07,Reprocessed,N,legacy_B
MBR_23416,LEG_023416,BATCH_3,2024-03-05,Failed,N,legacy_A
MBR_23417,LEG_023417,BATCH_4,2025-09-10,Completed,Y,legacy_A
MBR_23418,LEG_023418,BATCH_5,2024-12-16,Completed,Y,legacy_B
MBR_23419,LEG_023419,BATCH_3,2024-02-08,Reprocessed,N,legacy_A
MBR_23420,LEG_023420,BATCH_1,2024-01-26,Reprocessed,N,legacy_A
MBR_23421,LEG_023421,BATCH_1,2025-12-23,Reprocessed,N,legacy_B
MBR_23422,LEG_023422,BATCH_5,2023-12-26,Failed,N,legacy_A
MBR_23423,LEG_023423,BATCH_3,2025-07-17,Completed,N,legacy_A
MBR_23424,LEG_023424,BATCH_3,2023-12-29,Completed,N,legacy_A
MBR_23425,LEG_023425,BATCH_2,2024-10-09,Reprocessed,N,legacy_A
MBR_23426,LEG_023426,BATCH_2,2025-09-05,Reprocessed,N,legacy_A
MBR_23427,LEG_023427,BATCH_2,2024-03-02,Failed,Y,legacy_A
MBR_23428,LEG_023428,BATCH_3,2023-04-21,Completed,N,legacy_A
MBR_23429,LEG_023429,BATCH_2,2024-03-05,Reprocessed,N,legacy_A
MBR_23430,LEG_023430,BATCH_4,2025-04-11,Failed,Y,legacy_B
MBR_23431,LEG_023431,BATCH_4,2023-11-25,Reprocessed,Y,legacy_A
MBR_23432,LEG_023432,BATCH_3,2024-04-14,Failed,Y,legacy_B
MBR_23433,LEG_023433,BATCH_1,2023-08-23,Completed,N,legacy_A
MBR_23434,LEG_023434,BATCH_4,2025-01-17,Reprocessed,N,legacy_A
MBR_23435,LEG_023435,BATCH_1,2023-09-16,Reprocessed,N,legacy_A
MBR_23436,LEG_023436,BATCH_4,2024-10-07,Completed,N,legacy_B
MBR_23437,LEG_023437,BATCH_2,2025-05-18,Failed,N,legacy_A
MBR_23438,LEG_023438,BATCH_5,2023-01-03,Reprocessed,N,legacy_A
MBR_23439,LEG_023439,BATCH_2,2024-08-15,Reprocessed,N,legacy_B
MBR_23440,LEG_023440,BATCH_3,2024-08-23,Completed,N,legacy_B
MBR_23441,LEG_023441,BATCH_2,2025-12-09,Reprocessed,Y,legacy_A
MBR_23442,LEG_023442,BATCH_1,2024-04-23,Reprocessed,Y,legacy_B
MBR_23443,LEG_023443,BATCH_3,2025-04-30,Failed,N,legacy_A
MBR_23444,LEG_023444,BATCH_1,2023-10-06,Failed,Y,legacy_A
MBR_23445,LEG_023445,BATCH_3,2023-09-17,Reprocessed,Y,legacy_B
MBR_23446,LEG_023446,BATCH_1,2025-03-19,Reprocessed,N,legacy_B
MBR_23447,LEG_023447,BATCH_3,2025-11-18,Reprocessed,N,legacy_A
MBR_23448,LEG_023448,BATCH_1,2025-01-17,Failed,Y,legacy_A
MBR_23449,LEG_023449,BATCH_5,2025-07-06,Completed,Y,legacy_A
