violation_id,member_id,violation_type,violation_date,severity_level
VIO_39172,MBR_39172,Late Payment,2025-10-31,Medium
VIO_19198,MBR_19198,Fraud,2024-04-11,Low
VIO_22995,MBR_22995,Late Payment,2023-04-01,High
VIO_11104,MBR_11104,Fraud,2025-01-29,High
VIO_32970,MBR_32970,Policy Abuse,2024-11-30,Medium
VIO_24646,MBR_24646,Policy Abuse,2025-08-14,Medium
VIO_23716,MBR_23716,Late Payment,2023-10-31,High
VIO_20235,MBR_20235,Late Payment,2025-06-10,Low
VIO_29747,MBR_29747,Policy Abuse,2023-09-18,Low
VIO_11980,MBR_11980,Fraud,2023-06-05,Low
VIO_13515,MBR_13515,Policy Abuse,2023-08-13,High
VIO_20034,MBR_20034,Fraud,2025-03-07,High
VIO_10693,MBR_10693,Policy Abuse,2024-12-15,High
VIO_36225,MBR_36225,Policy Abuse,2025-04-17,Low
VIO_37838,MBR_37838,Fraud,2023-03-24,High
VIO_13073,MBR_13073,Late Payment,2024-10-23,Medium
VIO_46512,MBR_46512,Fraud,2024-11-10,High
VIO_7227,MBR_07227,Late Payment,2023-07-03,Low
VIO_1585,MBR_01585,Fraud,2023-12-22,High
VIO_47887,MBR_47887,Policy Abuse,2025-04-18,Medium
VIO_40557,MBR_40557,Fraud,2025-12-06,High
VIO_5699,MBR_05699,Late Payment,2024-08-14,Medium
VIO_9682,MBR_09682,Late Payment,2025-03-04,Low
VIO_48068,MBR_48068,Late Payment,2025-10-16,Medium
VIO_23898,MBR_23898,Fraud,2025-03-31,Low
VIO_46372,MBR_46372,Fraud,2025-01-26,Medium
VIO_49006,MBR_49006,Late Payment,2024-01-06,Medium
VIO_37188,MBR_37188,Policy Abuse,2025-04-22,Medium
VIO_22422,MBR_22422,Policy Abuse,2023-01-15,Low
VIO_47363,MBR_47363,Fraud,2023-04-11,Medium
VIO_39055,MBR_39055,Late Payment,2024-10-09,Medium
VIO_13713,MBR_13713,Policy Abuse,2025-03-09,Medium
VIO_27079,MBR_27079,Late Payment,2024-01-30,Low
VIO_49022,MBR_49022,Fraud,2024-05-01,High
VIO_8588,MBR_08588,Fraud,2024-07-30,Low
VIO_32688,MBR_32688,Late Payment,2023-04-04,Medium
VIO_39450,MBR_39450,Late Payment,2025-06-14,Low
VIO_23441,MBR_23441,Policy Abuse,2023-01-16,Medium
VIO_30829,MBR_30829,Fraud,2024-03-23,Low
VIO_49524,MBR_49524,Late Payment,2023-08-21,Low
VIO_32336,MBR_32336,Policy Abuse,2023-05-30,High
VIO_2205,MBR_02205,Policy Abuse,2024-01-30,Medium
VIO_23156,MBR_23156,Late Payment,2024-11-18,Medium
VIO_8919,MBR_08919,Fraud,2025-06-07,High
VIO_22094,MBR_22094,Fraud,2025-01-29,High
VIO_10361,MBR_10361,Late Payment,2025-10-04,Medium
VIO_31441,MBR_31441,Policy Abuse,2025-11-26,Medium
VIO_26764,MBR_26764,Policy Abuse,2025-05-10,Low
VIO_36955,MBR_36955,Policy Abuse,2024-02-28,Low
VIO_2023,MBR_02023,Policy Abuse,2025-04-10,Medium
VIO_23313,MBR_23313,Fraud,2024-12-25,Medium
VIO_9896,MBR_09896,Fraud,2024-12-04,Medium
VIO_34124,MBR_34124,Late Payment,2023-11-12,Low
VIO_49972,MBR_49972,Late Payment,2024-07-13,High
VIO_6524,MBR_06524,Policy Abuse,2023-01-23,Low
VIO_39981,MBR_39981,Fraud,2024-06-26,High
VIO_8974,MBR_08974,Policy Abuse,2023-08-09,Low
VIO_7949,MBR_07949,Policy Abuse,2023-10-03,Low
VIO_13523,MBR_13523,Policy Abuse,2024-12-08,High
VIO_41697,MBR_41697,Fraud,2023-06-20,Low
VIO_4244,MBR_04244,Late Payment,2023-01-23,Low
VIO_39122,MBR_39122,Late Payment,2025-12-05,Medium
VIO_23019,MBR_23019,Policy Abuse,2024-04-11,Medium
VIO_4757,MBR_04757,Late Payment,2025-07-20,High
VIO_11243,MBR_11243,Late Payment,2023-03-05,Low
VIO_15006,MBR_15006,Policy Abuse,2023-01-29,High
VIO_12888,MBR_12888,Late Payment,2023-12-09,High
VIO_4657,MBR_04657,Policy Abuse,2025-01-05,High
VIO_8226,MBR_08226,Late Payment,2023-09-01,Medium
VIO_49947,MBR_49947,Late Payment,2023-10-30,High
VIO_48926,MBR_48926,Late Payment,2024-01-04,Medium
VIO_20908,MBR_20908,Policy Abuse,2024-04-10,High
VIO_2733,MBR_02733,Policy Abuse,2024-12-19,High
VIO_29167,MBR_29167,Fraud,2025-07-06,High
VIO_39930,MBR_39930,Policy Abuse,2024-08-26,High
VIO_8113,MBR_08113,Fraud,2024-04-28,Medium
VIO_46048,MBR_46048,Fraud,2023-03-01,Medium
VIO_957,MBR_00957,Fraud,2023-07-29,Low
VIO_26096,MBR_26096,Fraud,2023-11-25,High
VIO_72,MBR_00072,Policy Abuse,2024-12-08,High
VIO_41452,MBR_41452,Policy Abuse,2024-02-12,High
VIO_14428,MBR_14428,Late Payment,2025-02-19,Medium
VIO_16361,MBR_16361,Fraud,2024-03-05,High
VIO_21020,MBR_21020,Policy Abuse,2024-01-28,Medium
VIO_21087,MBR_21087,Late Payment,2024-05-26,Medium
VIO_18933,MBR_18933,Policy Abuse,2024-11-30,High
VIO_36233,MBR_36233,Policy Abuse,2023-05-28,Medium
VIO_20181,MBR_20181,Late Payment,2023-08-10,Medium
VIO_26592,MBR_26592,Fraud,2023-11-18,Low
VIO_15172,MBR_15172,Fraud,2025-06-26,High
VIO_21865,MBR_21865,Policy Abuse,2023-10-22,Low
VIO_36187,MBR_36187,Policy Abuse,2024-04-10,Medium
VIO_19825,MBR_19825,Late Payment,2024-05-07,Medium
VIO_40512,MBR_40512,Policy Abuse,2025-05-11,Medium
VIO_23971,MBR_23971,Fraud,2025-03-19,High
VIO_9503,MBR_09503,Fraud,2025-05-12,High
VIO_44114,MBR_44114,Late Payment,2025-08-17,Medium
VIO_45740,MBR_45740,Policy Abuse,2025-02-04,High
VIO_25748,MBR_25748,Fraud,2025-01-25,Medium
VIO_29342,MBR_29342,Late Payment,2024-12-09,Medium
VIO_2131,MBR_02131,Late Payment,2023-11-11,Low
VIO_31461,MBR_31461,Late Payment,2023-12-02,Low
VIO_17987,MBR_17987,Late Payment,2023-07-02,Medium
VIO_42152,MBR_42152,Late Payment,2025-06-27,High
VIO_23403,MBR_23403,Late Payment,2024-06-06,High
VIO_49623,MBR_49623,Policy Abuse,2024-04-07,Low
VIO_46855,MBR_46855,Fraud,2023-06-01,High
VIO_46452,MBR_46452,Fraud,2023-03-09,Medium
VIO_47126,MBR_47126,Fraud,2025-01-18,High
VIO_46447,MBR_46447,Policy Abuse,2023-01-17,High
VIO_3025,MBR_03025,Policy Abuse,2023-10-24,Low
VIO_251,MBR_00251,Policy Abuse,2023-03-08,Medium
VIO_18165,MBR_18165,Fraud,2024-07-28,Low
VIO_9106,MBR_09106,Late Payment,2025-09-29,Medium
VIO_18183,MBR_18183,Policy Abuse,2023-10-18,High
VIO_46673,MBR_46673,Policy Abuse,2023-06-09,Low
VIO_40428,MBR_40428,Policy Abuse,2024-03-22,High
VIO_1833,MBR_01833,Policy Abuse,2024-07-27,Medium
VIO_10827,MBR_10827,Policy Abuse,2025-08-30,High
VIO_49609,MBR_49609,Policy Abuse,2025-01-15,Medium
VIO_2119,MBR_02119,Fraud,2023-02-18,Medium
VIO_950,MBR_00950,Fraud,2024-08-13,Medium
VIO_17943,MBR_17943,Fraud,2025-07-05,High
VIO_31924,MBR_31924,Policy Abuse,2024-08-21,Low
VIO_27773,MBR_27773,Late Payment,2023-11-07,High
VIO_20882,MBR_20882,Late Payment,2023-10-25,High
VIO_20152,MBR_20152,Late Payment,2023-12-19,Low
VIO_26657,MBR_26657,Late Payment,2023-09-23,Low
VIO_39884,MBR_39884,Late Payment,2024-10-12,Medium
VIO_19376,MBR_19376,Policy Abuse,2023-06-03,High
VIO_5683,MBR_05683,Policy Abuse,2025-08-05,Medium
VIO_21671,MBR_21671,Fraud,2023-01-02,Medium
VIO_39835,MBR_39835,Late Payment,2025-01-05,Low
VIO_22402,MBR_22402,Policy Abuse,2025-10-10,High
VIO_33042,MBR_33042,Late Payment,2025-10-30,Low
VIO_20370,MBR_20370,Late Payment,2024-07-10,High
VIO_18941,MBR_18941,Fraud,2025-02-27,Medium
VIO_6128,MBR_06128,Late Payment,2024-05-17,High
VIO_21647,MBR_21647,Fraud,2025-10-03,High
VIO_43756,MBR_43756,Policy Abuse,2025-11-14,High
VIO_45024,MBR_45024,Fraud,2025-02-05,Low
VIO_31277,MBR_31277,Late Payment,2024-02-29,Medium
VIO_20707,MBR_20707,Policy Abuse,2023-05-15,Low
VIO_19207,MBR_19207,Fraud,2024-06-06,High
VIO_47856,MBR_47856,Fraud,2023-12-20,High
VIO_21874,MBR_21874,Late Payment,2023-09-04,Low
VIO_49449,MBR_49449,Policy Abuse,2023-07-17,Medium
VIO_1735,MBR_01735,Fraud,2025-09-27,Medium
VIO_23596,MBR_23596,Fraud,2023-05-14,Medium
VIO_32088,MBR_32088,Fraud,2024-04-08,High
VIO_35510,MBR_35510,Late Payment,2023-01-03,High
VIO_42882,MBR_42882,Policy Abuse,2023-07-05,Medium
VIO_46872,MBR_46872,Late Payment,2023-06-29,High
VIO_45801,MBR_45801,Fraud,2025-02-07,Medium
VIO_18707,MBR_18707,Late Payment,2024-08-27,Low
VIO_24973,MBR_24973,Late Payment,2024-12-21,Low
VIO_35012,MBR_35012,Late Payment,2024-08-02,Medium
VIO_44129,MBR_44129,Late Payment,2025-05-25,Medium
VIO_15811,MBR_15811,Policy Abuse,2024-03-13,High
VIO_33256,MBR_33256,Late Payment,2024-02-12,High
VIO_9458,MBR_09458,Fraud,2023-09-06,Low
VIO_43985,MBR_43985,Late Payment,2023-03-15,Medium
VIO_25187,MBR_25187,Fraud,2024-05-07,Low
VIO_8707,MBR_08707,Fraud,2024-04-19,Medium
VIO_27778,MBR_27778,Fraud,2025-12-26,Low
VIO_18562,MBR_18562,Policy Abuse,2023-12-06,Low
VIO_1245,MBR_01245,Policy Abuse,2025-11-28,High
VIO_25881,MBR_25881,Late Payment,2025-09-16,Medium
VIO_35216,MBR_35216,Late Payment,2024-02-20,High
VIO_38984,MBR_38984,Policy Abuse,2024-01-07,Low
VIO_39060,MBR_39060,Fraud,2023-09-18,High
VIO_35458,MBR_35458,Fraud,2024-06-22,Low
VIO_27801,MBR_27801,Policy Abuse,2023-03-17,High
VIO_12391,MBR_12391,Fraud,2024-11-13,High
VIO_33691,MBR_33691,Fraud,2023-08-18,Medium
VIO_20527,MBR_20527,Late Payment,2024-05-09,Low
VIO_2976,MBR_02976,Late Payment,2024-11-29,High
VIO_49145,MBR_49145,Late Payment,2024-06-02,High
VIO_29206,MBR_29206,Late Payment,2023-09-26,Medium
VIO_21401,MBR_21401,Policy Abuse,2023-09-12,High
VIO_36455,MBR_36455,Policy Abuse,2023-05-23,High
VIO_833,MBR_00833,Policy Abuse,2024-06-03,Low
VIO_37960,MBR_37960,Fraud,2024-10-07,High
VIO_15954,MBR_15954,Fraud,2023-03-10,High
VIO_16082,MBR_16082,Late Payment,2024-07-30,Medium
VIO_37436,MBR_37436,Fraud,2024-12-09,Medium
VIO_30345,MBR_30345,Late Payment,2024-09-30,Low
VIO_22461,MBR_22461,Fraud,2024-07-23,Low
VIO_45444,MBR_45444,Late Payment,2024-09-04,Low
VIO_32298,MBR_32298,Late Payment,2025-06-09,Low
VIO_11614,MBR_11614,Late Payment,2025-10-30,Low
VIO_427,MBR_00427,Policy Abuse,2025-02-05,High
VIO_37376,MBR_37376,Policy Abuse,2025-10-12,Medium
VIO_18736,MBR_18736,Policy Abuse,2024-02-01,Low
VIO_13755,MBR_13755,Fraud,2024-10-02,Medium
VIO_14879,MBR_14879,Late Payment,2023-05-02,Medium
VIO_29407,MBR_29407,Policy Abuse,2024-05-08,Low
VIO_15950,MBR_15950,Fraud,2024-04-15,Low
VIO_12259,MBR_12259,Late Payment,2025-07-09,Medium
VIO_19664,MBR_19664,Policy Abuse,2024-11-16,High
VIO_827,MBR_00827,Late Payment,2023-05-15,High
VIO_6270,MBR_06270,Late Payment,2024-02-27,Medium
VIO_29845,MBR_29845,Late Payment,2024-12-07,Medium
VIO_23187,MBR_23187,Policy Abuse,2024-07-17,High
VIO_43858,MBR_43858,Late Payment,2024-05-26,Medium
VIO_36495,MBR_36495,Late Payment,2024-01-14,High
VIO_6605,MBR_06605,Fraud,2023-12-16,High
VIO_18160,MBR_18160,Fraud,2023-09-27,Low
VIO_36452,MBR_36452,Late Payment,2023-12-21,High
VIO_32329,MBR_32329,Policy Abuse,2024-08-13,Medium
VIO_37338,MBR_37338,Policy Abuse,2024-08-27,Medium
VIO_3954,MBR_03954,Late Payment,2025-06-10,Medium
VIO_11963,MBR_11963,Late Payment,2024-10-02,High
VIO_23347,MBR_23347,Policy Abuse,2025-04-30,High
VIO_30090,MBR_30090,Policy Abuse,2024-12-15,High
VIO_45387,MBR_45387,Late Payment,2023-09-14,Low
VIO_5975,MBR_05975,Late Payment,2023-08-22,High
VIO_33125,MBR_33125,Fraud,2025-04-08,High
VIO_18150,MBR_18150,Policy Abuse,2024-07-04,Low
VIO_5165,MBR_05165,Policy Abuse,2025-10-23,Low
VIO_31152,MBR_31152,Late Payment,2024-11-01,Medium
VIO_29956,MBR_29956,Fraud,2023-10-01,Medium
VIO_31753,MBR_31753,Policy Abuse,2025-07-01,High
VIO_33725,MBR_33725,Policy Abuse,2025-06-29,High
VIO_12522,MBR_12522,Late Payment,2023-09-25,High
VIO_35895,MBR_35895,Policy Abuse,2023-12-20,Low
VIO_2113,MBR_02113,Fraud,2025-12-12,Low
VIO_2803,MBR_02803,Fraud,2023-11-22,Medium
VIO_13009,MBR_13009,Policy Abuse,2025-09-06,High
VIO_9384,MBR_09384,Policy Abuse,2023-03-23,Medium
VIO_4784,MBR_04784,Policy Abuse,2023-03-01,Medium
VIO_30768,MBR_30768,Policy Abuse,2025-12-12,Low
VIO_26868,MBR_26868,Policy Abuse,2023-10-14,Medium
VIO_35583,MBR_35583,Policy Abuse,2024-08-02,Medium
VIO_293,MBR_00293,Fraud,2023-11-07,High
VIO_41436,MBR_41436,Policy Abuse,2023-04-26,High
VIO_19997,MBR_19997,Policy Abuse,2024-08-27,Low
VIO_47978,MBR_47978,Policy Abuse,2024-10-21,High
VIO_17209,MBR_17209,Fraud,2024-04-27,Medium
VIO_14648,MBR_14648,Late Payment,2025-11-09,Medium
VIO_14295,MBR_14295,Late Payment,2024-10-17,Low
VIO_16301,MBR_16301,Late Payment,2024-09-20,Low
VIO_45003,MBR_45003,Fraud,2023-07-11,Medium
VIO_7479,MBR_07479,Policy Abuse,2023-06-03,Medium
VIO_31541,MBR_31541,Late Payment,2025-07-18,High
VIO_34818,MBR_34818,Policy Abuse,2025-10-29,High
VIO_22558,MBR_22558,Late Payment,2024-05-09,High
VIO_2453,MBR_02453,Fraud,2024-10-27,Medium
VIO_47705,MBR_47705,Policy Abuse,2023-10-21,Low
VIO_27629,MBR_27629,Policy Abuse,2025-03-06,Medium
VIO_39741,MBR_39741,Late Payment,2025-07-08,High
VIO_10333,MBR_10333,Fraud,2023-10-13,Medium
VIO_31804,MBR_31804,Late Payment,2023-07-18,Medium
VIO_29466,MBR_29466,Fraud,2023-12-19,High
VIO_21034,MBR_21034,Fraud,2023-12-17,Medium
VIO_6123,MBR_06123,Late Payment,2023-06-06,Medium
VIO_6081,MBR_06081,Policy Abuse,2023-02-09,High
VIO_48618,MBR_48618,Policy Abuse,2023-01-29,Low
VIO_15285,MBR_15285,Late Payment,2023-10-29,High
VIO_40665,MBR_40665,Late Payment,2025-11-11,High
VIO_14475,MBR_14475,Late Payment,2025-04-20,Low
VIO_38773,MBR_38773,Policy Abuse,2023-07-31,High
VIO_19769,MBR_19769,Fraud,2023-05-19,High
VIO_15942,MBR_15942,Fraud,2023-03-31,High
VIO_32390,MBR_32390,Fraud,2024-12-03,Low
VIO_28656,MBR_28656,Fraud,2024-05-14,Medium
VIO_18264,MBR_18264,Fraud,2023-10-03,High
VIO_18472,MBR_18472,Policy Abuse,2024-06-30,Low
VIO_46850,MBR_46850,Fraud,2023-12-12,Low
VIO_29315,MBR_29315,Fraud,2024-03-20,High
VIO_13327,MBR_13327,Late Payment,2023-05-25,Low
VIO_10352,MBR_10352,Policy Abuse,2023-12-12,Low
VIO_13622,MBR_13622,Fraud,2023-08-11,High
VIO_44111,MBR_44111,Fraud,2024-12-11,Low
VIO_26531,MBR_26531,Late Payment,2025-03-29,Medium
VIO_36278,MBR_36278,Fraud,2024-11-06,Medium
VIO_29253,MBR_29253,Late Payment,2025-11-21,Low
VIO_26563,MBR_26563,Late Payment,2023-04-10,Low
VIO_25478,MBR_25478,Policy Abuse,2023-12-27,High
VIO_33023,MBR_33023,Fraud,2024-01-19,Low
VIO_46794,MBR_46794,Late Payment,2024-08-11,Medium
VIO_25368,MBR_25368,Fraud,2025-06-20,Low
VIO_47786,MBR_47786,Policy Abuse,2024-02-18,High
VIO_37245,MBR_37245,Late Payment,2025-07-25,Low
VIO_42102,MBR_42102,Late Payment,2023-12-27,Low
VIO_3983,MBR_03983,Late Payment,2023-03-31,Low
VIO_28087,MBR_28087,Fraud,2024-05-10,Medium
VIO_10172,MBR_10172,Fraud,2023-02-05,Low
VIO_4617,MBR_04617,Fraud,2023-09-23,Medium
VIO_6547,MBR_06547,Fraud,2025-08-23,Low
VIO_39195,MBR_39195,Policy Abuse,2024-11-09,Low
VIO_47921,MBR_47921,Late Payment,2023-05-26,Medium
VIO_33766,MBR_33766,Policy Abuse,2023-03-08,High
VIO_28165,MBR_28165,Late Payment,2023-07-14,High
VIO_14778,MBR_14778,Late Payment,2024-03-11,High
VIO_8037,MBR_08037,Policy Abuse,2023-05-20,Low
VIO_35009,MBR_35009,Late Payment,2025-02-19,Medium
VIO_20609,MBR_20609,Late Payment,2024-02-25,High
VIO_36620,MBR_36620,Late Payment,2025-03-11,High
VIO_34705,MBR_34705,Late Payment,2025-03-27,Low
VIO_26776,MBR_26776,Late Payment,2024-01-02,Low
VIO_31,MBR_00031,Fraud,2023-07-14,Medium
VIO_2377,MBR_02377,Late Payment,2023-02-08,Low
VIO_3373,MBR_03373,Fraud,2024-12-29,Medium
VIO_16841,MBR_16841,Policy Abuse,2023-03-11,High
VIO_24125,MBR_24125,Fraud,2024-06-14,Medium
VIO_36821,MBR_36821,Fraud,2025-02-06,Low
VIO_39489,MBR_39489,Fraud,2025-04-19,Low
VIO_12493,MBR_12493,Fraud,2025-10-04,High
VIO_38508,MBR_38508,Policy Abuse,2025-05-06,Low
VIO_33860,MBR_33860,Fraud,2024-10-29,High
VIO_44938,MBR_44938,Fraud,2025-07-13,Low
VIO_25335,MBR_25335,Late Payment,2023-06-12,Medium
VIO_2242,MBR_02242,Policy Abuse,2025-09-17,Low
VIO_43114,MBR_43114,Late Payment,2025-02-25,High
VIO_8535,MBR_08535,Late Payment,2025-11-17,High
VIO_38441,MBR_38441,Fraud,2025-10-13,High
VIO_35880,MBR_35880,Late Payment,2025-09-28,Low
VIO_27307,MBR_27307,Fraud,2025-12-04,High
VIO_10307,MBR_10307,Fraud,2025-06-11,High
VIO_27146,MBR_27146,Late Payment,2025-02-15,High
VIO_8642,MBR_08642,Policy Abuse,2024-11-30,Medium
VIO_4249,MBR_04249,Policy Abuse,2024-11-30,High
VIO_20994,MBR_20994,Fraud,2024-12-12,Medium
VIO_44822,MBR_44822,Late Payment,2025-10-02,Low
VIO_30351,MBR_30351,Fraud,2025-12-28,Low
VIO_14258,MBR_14258,Fraud,2025-01-12,High
VIO_4889,MBR_04889,Fraud,2023-05-02,Low
VIO_42080,MBR_42080,Policy Abuse,2025-02-15,Low
VIO_28071,MBR_28071,Fraud,2023-09-04,Medium
VIO_32195,MBR_32195,Late Payment,2025-09-12,High
VIO_35765,MBR_35765,Policy Abuse,2023-08-31,High
VIO_24528,MBR_24528,Late Payment,2025-11-04,Medium
VIO_40284,MBR_40284,Fraud,2024-10-06,High
VIO_25907,MBR_25907,Fraud,2024-01-30,Low
VIO_49016,MBR_49016,Fraud,2024-06-24,Low
VIO_38132,MBR_38132,Policy Abuse,2023-02-26,High
VIO_35162,MBR_35162,Late Payment,2023-10-05,Medium
VIO_6675,MBR_06675,Fraud,2024-01-30,Low
VIO_25919,MBR_25919,Late Payment,2025-07-22,High
VIO_36929,MBR_36929,Fraud,2023-11-11,Low
VIO_8267,MBR_08267,Late Payment,2025-01-09,Low
VIO_46945,MBR_46945,Fraud,2025-04-17,Medium
VIO_21909,MBR_21909,Fraud,2023-02-09,Medium
VIO_14443,MBR_14443,Fraud,2024-03-30,High
VIO_17916,MBR_17916,Late Payment,2023-02-10,Medium
VIO_48818,MBR_48818,Fraud,2024-02-02,Medium
VIO_30712,MBR_30712,Late Payment,2025-11-17,High
VIO_14319,MBR_14319,Policy Abuse,2023-10-30,Medium
VIO_8529,MBR_08529,Late Payment,2024-12-08,High
VIO_49388,MBR_49388,Fraud,2023-02-12,Medium
VIO_17933,MBR_17933,Policy Abuse,2025-09-13,Medium
VIO_26450,MBR_26450,Late Payment,2023-11-19,Low
VIO_14057,MBR_14057,Policy Abuse,2023-06-17,Low
VIO_27936,MBR_27936,Policy Abuse,2025-09-13,Medium
VIO_22755,MBR_22755,Policy Abuse,2025-08-11,Low
VIO_2645,MBR_02645,Fraud,2023-08-18,Medium
VIO_45556,MBR_45556,Fraud,2024-09-05,Low
VIO_44179,MBR_44179,Late Payment,2023-09-14,Low
VIO_32378,MBR_32378,Late Payment,2023-05-02,Low
VIO_32655,MBR_32655,Fraud,2025-04-17,High
VIO_27403,MBR_27403,Policy Abuse,2023-08-02,Medium
VIO_40471,MBR_40471,Fraud,2023-12-10,Medium
VIO_5157,MBR_05157,Fraud,2025-01-02,High
VIO_16170,MBR_16170,Fraud,2023-05-01,Medium
VIO_21276,MBR_21276,Late Payment,2023-01-30,Medium
VIO_2184,MBR_02184,Late Payment,2025-05-19,Medium
VIO_14127,MBR_14127,Fraud,2025-12-30,High
VIO_231,MBR_00231,Late Payment,2023-01-07,Low
VIO_9496,MBR_09496,Late Payment,2024-11-21,Medium
VIO_8600,MBR_08600,Late Payment,2025-08-29,Medium
VIO_23460,MBR_23460,Fraud,2025-05-05,High
VIO_14932,MBR_14932,Policy Abuse,2023-12-17,High
VIO_44887,MBR_44887,Late Payment,2025-07-01,Medium
VIO_7636,MBR_07636,Fraud,2023-06-17,Medium
VIO_7501,MBR_07501,Fraud,2025-05-02,Medium
VIO_32379,MBR_32379,Policy Abuse,2025-04-27,Low
VIO_8780,MBR_08780,Policy Abuse,2024-02-10,Low
VIO_23361,MBR_23361,Policy Abuse,2024-09-10,High
VIO_3314,MBR_03314,Fraud,2025-10-07,High
VIO_36062,MBR_36062,Late Payment,2025-09-09,Medium
VIO_37773,MBR_37773,Fraud,2025-05-07,High
VIO_20643,MBR_20643,Fraud,2024-08-05,Medium
VIO_9550,MBR_09550,Policy Abuse,2025-11-26,Low
VIO_9164,MBR_09164,Fraud,2024-04-05,Medium
VIO_2157,MBR_02157,Fraud,2023-07-02,Low
VIO_49680,MBR_49680,Fraud,2024-06-16,Low
VIO_34091,MBR_34091,Late Payment,2023-08-01,Low
VIO_6645,MBR_06645,Policy Abuse,2023-05-25,Low
VIO_3882,MBR_03882,Late Payment,2023-01-20,Low
VIO_28016,MBR_28016,Policy Abuse,2024-06-09,Low
VIO_18138,MBR_18138,Late Payment,2024-08-15,Medium
VIO_45995,MBR_45995,Policy Abuse,2023-04-05,Medium
VIO_26128,MBR_26128,Late Payment,2025-06-10,Medium
VIO_24230,MBR_24230,Late Payment,2023-02-12,Medium
VIO_9489,MBR_09489,Fraud,2023-03-16,High
VIO_10822,MBR_10822,Fraud,2023-02-16,Low
VIO_44738,MBR_44738,Late Payment,2023-08-17,Low
VIO_13167,MBR_13167,Fraud,2025-01-13,Medium
VIO_9822,MBR_09822,Late Payment,2023-01-19,Medium
VIO_29536,MBR_29536,Policy Abuse,2023-12-24,Low
VIO_25676,MBR_25676,Fraud,2025-03-31,High
VIO_48734,MBR_48734,Late Payment,2023-09-01,Medium
VIO_9154,MBR_09154,Late Payment,2024-06-06,High
VIO_49900,MBR_49900,Fraud,2023-02-10,High
VIO_35756,MBR_35756,Fraud,2025-08-07,Medium
VIO_32478,MBR_32478,Policy Abuse,2023-04-02,Medium
VIO_13064,MBR_13064,Late Payment,2023-11-05,High
VIO_16429,MBR_16429,Late Payment,2023-12-04,Low
VIO_47459,MBR_47459,Fraud,2023-10-13,High
VIO_9529,MBR_09529,Late Payment,2024-10-12,Medium
VIO_39560,MBR_39560,Late Payment,2023-04-22,Medium
VIO_15434,MBR_15434,Policy Abuse,2023-09-15,High
VIO_45371,MBR_45371,Late Payment,2024-07-03,Low
VIO_44482,MBR_44482,Policy Abuse,2024-01-24,High
VIO_15585,MBR_15585,Policy Abuse,2025-02-20,High
VIO_6079,MBR_06079,Late Payment,2023-02-18,Medium
VIO_42584,MBR_42584,Late Payment,2025-02-28,Medium
VIO_26290,MBR_26290,Policy Abuse,2024-01-30,Low
VIO_9995,MBR_09995,Fraud,2024-07-19,Medium
VIO_5367,MBR_05367,Fraud,2023-11-03,High
VIO_48216,MBR_48216,Late Payment,2024-04-14,High
VIO_19329,MBR_19329,Fraud,2023-09-02,High
VIO_22746,MBR_22746,Policy Abuse,2023-04-06,High
VIO_4796,MBR_04796,Policy Abuse,2023-01-16,Medium
VIO_3825,MBR_03825,Policy Abuse,2024-07-06,Low
VIO_23371,MBR_23371,Policy Abuse,2024-05-07,Low
VIO_44701,MBR_44701,Policy Abuse,2023-04-22,Low
VIO_22701,MBR_22701,Policy Abuse,2025-10-31,High
VIO_8928,MBR_08928,Fraud,2024-12-16,Medium
VIO_37054,MBR_37054,Policy Abuse,2023-06-07,Low
VIO_2238,MBR_02238,Late Payment,2025-12-05,Low
VIO_23538,MBR_23538,Policy Abuse,2025-03-26,High
VIO_42730,MBR_42730,Fraud,2023-07-29,High
VIO_38854,MBR_38854,Late Payment,2024-04-12,Medium
VIO_36729,MBR_36729,Fraud,2025-03-07,Low
VIO_23871,MBR_23871,Fraud,2023-07-31,High
VIO_17621,MBR_17621,Policy Abuse,2025-06-06,Low
VIO_23824,MBR_23824,Policy Abuse,2024-04-22,Medium
VIO_41075,MBR_41075,Fraud,2025-04-20,Medium
VIO_6193,MBR_06193,Late Payment,2025-12-23,Low
VIO_41546,MBR_41546,Fraud,2023-11-02,Low
VIO_35920,MBR_35920,Late Payment,2024-11-27,Low
VIO_36713,MBR_36713,Policy Abuse,2025-10-11,Low
VIO_36404,MBR_36404,Policy Abuse,2023-02-06,High
VIO_3574,MBR_03574,Fraud,2025-04-21,Medium
VIO_13672,MBR_13672,Late Payment,2024-09-05,Medium
VIO_8414,MBR_08414,Late Payment,2025-11-03,High
VIO_5576,MBR_05576,Fraud,2024-12-05,Medium
VIO_42971,MBR_42971,Fraud,2025-02-19,Medium
VIO_49273,MBR_49273,Policy Abuse,2025-10-30,High
VIO_11118,MBR_11118,Fraud,2025-05-01,Low
VIO_4700,MBR_04700,Fraud,2025-01-17,High
VIO_26283,MBR_26283,Policy Abuse,2025-06-04,High
VIO_44736,MBR_44736,Fraud,2025-07-27,Medium
VIO_21111,MBR_21111,Fraud,2024-06-30,Medium
VIO_28320,MBR_28320,Fraud,2023-04-15,High
VIO_15998,MBR_15998,Fraud,2023-02-18,Medium
VIO_9640,MBR_09640,Policy Abuse,2025-09-18,Low
VIO_37133,MBR_37133,Fraud,2025-02-23,Low
VIO_43402,MBR_43402,Late Payment,2025-02-05,Low
VIO_49898,MBR_49898,Fraud,2025-03-28,Low
